8.609522e+06,9.328665e+06,1.0955733e+07,1.3449428e+07,1.6731193e+07,2.0600768e+07,2.4596148e+07,2.7665894e+07,2.7652276e+07,2.6869126e+07,2.6183814e+07,2.5964924e+07,0.0,3.075e+06,0.0,877500.0,0.0,843750.0,0.0,0.0,6.6349452e+07,6.678312e+07,6.723238e+07,6.7369816e+07,6.7030948e+07,6.587205e+07,6.4292196e+07,6.3347044e+07,0.0,0.0,2.7758484e+07,2.7364464e+07,2.729075e+07,0.0,0.0,0.0,0.0,0.0,1.3659462e+06,1.1757744e+06,963422.8,767599.4,599330.06,460275.7,348477.8,260551.58,192705.56,141269.88,102972.04,75069.586,55416.473,42546.113,35946.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.567296,8.1724,7.8450027,7.673253,7.744582
8.583893e+06,9.340017e+06,1.1037718e+07,1.3660717e+07,1.7191376e+07,2.1567814e+07,2.667583e+07,3.1947922e+07,2.9759482e+07,2.822206e+07,2.7296134e+07,2.7005002e+07,0.0,5.068244e+07,5.1642572e+07,5.388045e+07,5.6926744e+07,6.0323436e+07,6.3714964e+07,6.6538164e+07,6.813994e+07,6.950215e+07,7.039088e+07,7.074379e+07,7.0490984e+07,6.916794e+07,6.657282e+07,6.4618784e+07,6.4183212e+07,0.0,2.9525624e+07,2.8983708e+07,2.8723306e+07,0.0,3.4469638e+06,3.1138518e+06,2.6745275e+06,2.1939522e+06,1.6595614e+06,1.3180765e+06,1.04676756e+06,820877.8,634257.3,483097.47,363162.3,269800.25,198377.52,144625.67,104839.09,75950.4,55524.863,41681.094,32823.785,26520.945,23927.95,0.0,529.85254,518.7376,521.76465,0.0,10.181952,9.664432,9.1942835,8.907375,8.934129
8.700898e+06,9.501361e+06,1.1290036e+07,1.4076862e+07,1.791546e+07,2.28727e+07,2.8775754e+07,3.3690144e+07,3.2329938e+07,3.0509022e+07,2.948573e+07,2.922601e+07,0.0,5.1661944e+07,5.2914384e+07,5.561454e+07,5.915643e+07,6.2949516e+07,6.687345e+07,7.032978e+07,7.328581e+07,7.576077e+07,7.709212e+07,7.768209e+07,7.793737e+07,7.656041e+07,7.110912e+07,6.754679e+07,6.6029332e+07,0.0,3.3404052e+07,3.2475046e+07,3.1742746e+07,0.0,3.9299162e+06,3.4801355e+06,2.9715855e+06,2.4611622e+06,1.9666875e+06,1.5574102e+06,1.2199272e+06,942811.7,718533.1,540385.2,401496.5,295070.0,214791.8,155121.12,111412.7,79914.14,57684.117,42459.79,32478.512,26328.383,23740.719,0.0,606.0722,589.79285,589.03864,0.0,14.216613,13.379511,12.534036,11.943778,11.849622
8.91625e+06,9.74829e+06,1.1598825e+07,1.4471373e+07,1.8412684e+07,2.3422286e+07,2.9341198e+07,3.3836052e+07,3.415428e+07,3.3129192e+07,3.2515212e+07,3.2538206e+07,0.0,5.375953e+07,5.5543548e+07,5.9170068e+07,6.388371e+07,6.816231e+07,7.3320776e+07,7.739038e+07,8.005906e+07,8.121499e+07,8.170278e+07,8.197518e+07,8.2353896e+07,8.164614e+07,7.6625416e+07,7.140601e+07,6.910617e+07,0.0,3.968685e+07,3.7853196e+07,3.5882852e+07,0.0,4.8230955e+06,4.245894e+06,3.6205568e+06,3.008082e+06,2.430347e+06,1.9209245e+06,1.489595e+06,1.1355494e+06,852637.75,631806.8,462817.0,335638.7,241303.58,172241.02,122319.16,86726.43,61783.207,44737.42,33580.426,26939.93,24150.162,0.0,796.5137,764.84875,751.1062,0.0,21.674374,20.165403,18.510237,17.257616,16.876724
9.218249e+06,1.0071648e+07,1.1956147e+07,1.4846104e+07,1.8719436e+07,2.3458972e+07,2.86752e+07,3.3089702e+07,3.53568e+07,3.589642e+07,3.6338028e+07,3.718376e+07,0.0,5.610868e+07,5.8972076e+07,6.3547836e+07,6.8444536e+07,7.33352e+07,7.794778e+07,8.060714e+07,8.160818e+07,8.180852e+07,8.2080216e+07,8.257896e+07,8.3138264e+07,8.293956e+07,7.9791416e+07,7.525235e+07,7.25192e+07,0.0,4.8916916e+07,4.5495772e+07,3.9954212e+07,0.0,6.1470555e+06,5.4675785e+06,4.6684235e+06,3.871031e+06,3.1174465e+06,2.444259e+06,1.8720418e+06,1.4056534e+06,1.0384448e+06,757167.2,546175.5,390425.72,276952.53,195222.98,136993.73,95986.57,67524.984,48200.254,35604.656,28156.057,25001.256,0.0,1144.1678,1073.3717,1018.63873,0.0,34.471268,31.585375,28.242838,25.610262,24.59261
9.616632e+06,1.0493282e+07,1.2419853e+07,1.5341587e+07,1.9199546e+07,2.3838068e+07,2.8859334e+07,3.3494234e+07,3.6976004e+07,3.9188144e+07,4.1030124e+07,4.3908704e+07,4.98041e+07,5.768771e+07,6.2299676e+07,6.6802044e+07,7.116339e+07,7.538608e+07,7.891836e+07,8.0840984e+07,8.149223e+07,8.183894e+07,8.238616e+07,8.3223704e+07,8.4083496e+07,8.431502e+07,8.300234e+07,7.9839736e+07,7.577907e+07,7.089036e+07,6.1555456e+07,5.758647e+07,0.0,0.0,8.219905e+06,7.3202355e+06,6.2162705e+06,5.119023e+06,4.082439e+06,3.1600892e+06,2.3830865e+06,1.759041e+06,1.2768208e+06,915173.25,649679.94,457640.1,320280.16,222966.86,154643.53,107136.01,74506.57,52515.94,38218.625,29712.096,26028.043,0.0,1737.9082,1572.7078,1389.3119,0.0,56.078068,50.30438,43.453136,38.0187,35.66856
1.012406e+07,1.1039186e+07,1.3039051e+07,1.6053747e+07,2.0008582e+07,2.4740702e+07,2.9919814e+07,3.480668e+07,3.9071e+07,4.22619e+07,4.4783884e+07,4.800591e+07,5.2307388e+07,6.1275916e+07,6.5528156e+07,6.99787e+07,7.377823e+07,7.710687e+07,7.949574e+07,8.073384e+07,8.137972e+07,8.204606e+07,8.2797736e+07,8.378751e+07,8.481335e+07,8.554569e+07,8.572766e+07,8.5337464e+07,8.192019e+07,7.772878e+07,7.228446e+07,6.7444376e+07,6.847239e+07,0.0,1.1506215e+07,1.0020802e+07,8.373917e+06,6.821961e+06,5.37287e+06,4.0909685e+06,3.0301188e+06,2.1952538e+06,1.5642562e+06,1.101678e+06,769623.8,534354.9,369129.94,253947.73,174218.0,119462.914,82249.37,57357.156,41165.062,31307.89,26819.758,0.0,2755.6978,2385.5605,1787.3771,0.0,92.84227,80.72312,66.54449,55.58473,50.62199
1.0738794e+07,1.1715779e+07,1.3837809e+07,1.7027372e+07,2.1201036e+07,2.6166952e+07,3.1548736e+07,3.6799256e+07,4.1428516e+07,4.4638596e+07,4.6977816e+07,4.9743704e+07,5.5178852e+07,6.2415744e+07,6.791609e+07,7.305305e+07,7.659542e+07,7.850095e+07,7.995156e+07,8.073375e+07,8.12142e+07,8.2486184e+07,8.331283e+07,8.461085e+07,8.537511e+07,8.617102e+07,8.683989e+07,8.709409e+07,8.64579e+07,8.5473976e+07,8.132095e+07,7.45838e+07,7.184344e+07,0.0,1.670098e+07,1.3671593e+07,1.1188272e+07,9.005227e+06,6.9945205e+06,5.2335145e+06,3.8017112e+06,2.7013858e+06,1.8894279e+06,1.3078961e+06,899656.25,616155.3,420510.78,286173.0,194403.75,132110.48,90214.875,62436.566,44337.61,32629.55,26659.164,0.0,4543.1353,3863.4314,0.0,0.0,156.86505,129.83482,100.34346,78.972755,69.30073
1.143596e+07,1.2500533e+07,1.4799468e+07,1.8260322e+07,2.2800872e+07,2.8219894e+07,3.4083428e+07,3.973586e+07,4.437493e+07,4.6839444e+07,4.822889e+07,4.9272524e+07,0.0,6.6251656e+07,7.013991e+07,7.527309e+07,7.883685e+07,7.937737e+07,8.028444e+07,8.100643e+07,8.194388e+07,8.297918e+07,8.437046e+07,8.509815e+07,8.586703e+07,8.647072e+07,8.704198e+07,8.785617e+07,8.869392e+07,8.927452e+07,9.138565e+07,8.099195e+07,7.5455496e+07,0.0,2.4920544e+07,1.7629584e+07,1.4526138e+07,1.1644233e+07,8.914602e+06,6.5400775e+06,4.656034e+06,3.2458225e+06,2.230382e+06,1.5193182e+06,1.0304065e+06,697052.5,470619.22,317231.75,213667.31,144096.25,97795.984,67536.8,48154.234,33497.203,24029.225,15085.58,7652.2734,5214.635,4709.503,0.0,272.86032,207.54327,146.59245,107.164536,90.02641
1.2159362e+07,1.3333823e+07,1.586044e+07,1.9688198e+07,2.475458e+07,3.0872552e+07,3.755351e+07,4.392266e+07,4.8491076e+07,5.0189296e+07,5.080182e+07,5.129399e+07,0.0,6.849913e+07,7.234643e+07,7.664109e+07,8.0159464e+07,8.018072e+07,8.06571e+07,8.120679e+07,8.202782e+07,8.3193336e+07,8.469131e+07,8.636307e+07,8.6316456e+07,8.67198e+07,8.719906e+07,8.811797e+07,8.9190504e+07,9.0299784e+07,9.239115e+07,8.481901e+07,7.629439e+07,6.985035e+07,0.0,0.0,1.8371014e+07,1.4755923e+07,1.1044379e+07,7.9055205e+06,5.511694e+06,3.7746848e+06,2.5537878e+06,1.7158942e+06,1.1498498e+06,769840.2,515104.47,344474.34,230366.1,154348.97,104216.09,72234.484,54855.61,0.0,0.0,0.0,7084.2407,5556.4077,4710.499,0.0,496.5063,321.7614,200.81769,135.12955,108.65768
