810109
69658
58014
901155
70259
77987
62432
75280
71264
868138
68552
890146
823112
826113
962210
829113
957202
75781
960205
73170
859133
73572
932176
889146
968300
809109
938183
76784
876142
930175
827113
56611
5404
959204
915165
830114
76382
76884
77285
936178
988400
5516
852127
77385
58616
858131
57714
67348
976300
63135
57814
62834
76181
72066
59318
891146
867138
66043
882143
820110
60522
59519
919168
66946
811109
899154
64438
857131
63837
887145
5281
58716
64739
804106
5587
805106
61327
5271
68151
63034
5567
63636
5537
70660
871141
68251
68050
803104
5496
78593
64338
57914
814110
56812
977300
57314
71364
947189
853127
72166
966300
69053
980400
56310
64940
961208
76081
73271
982400
76984
971300
931175
76282
66244
970300
840121
813110
972300
69255
903156
63736
850126
70760
898154
65341
70359
981400
60422
975300
65240
5424
75079
860133
816110
71464
79498
989400
67649
79097
59719
5455
802104
57213
5373
75981
70058
958203
872141
832115
62633
834116
61125
61829
74275
59819
807107
873141
828113
72367
59117
5342
5547
894152
68852
58416
66645
973300
58316
63937
863135
896154
62934
983400
75380
942185
799102
71965
59218
5486
74174
797101
61427
955199
921169
60222
72267
949190
967300
62733
69858
908161
831115
79197
874142
67147
969300
5414
5475
916166
78493
806107
833116
58215
909162
73773
60322
78089
78896
67449
68451
945187
63335
79699
965300
67247
60924
73672
5353
75881
65843
64038
61227
75179
865136
56511
913164
78291
862135
926172
835116
910164
67849
879143
76482
838119
886145
978300
56711
892147
917167
818110
940184
62332
880143
953194
72568
78997
72869
927172
64639
73873
74577
824112
939184
929174
77485
956200
57113
845124
70460
979300
846125
57614
69758
883144
854129
5363
856130
825113
57013
57514
875142
79599
900154
5465
70158
841122
69154
73070
56210
855129
61929
64839
77786
65943
851127
946189
68351
849126
58516
67047
76583
67549
895153
906160
885145
64539
5332
74074
70560
928174
61025
893148
963300
75581
943185
72768
819110
905160
72668
5557
66846
65140
77085
5577
801103
985400
60623
914165
69457
62532
904157
71865
798101
73372
79398
5434
986400
817110
911164
77887
5301
5291
65742
61729
59017
990400
934177
902156
925171
842122
964300
844124
73472
78392
61628
56410
68652
848125
63436
839120
69557
58115
67950
815110
78795
822111
5598
59619
924171
66143
821111
954195
808108
812110
77185
5619
71664
56912
70961
5506
77686
950191
922169
5609
75481
71564
74878
74778
912164
884144
66545
67749
918167
65040
64138
65642
63536
75681
60122
933177
836118
5445
987400
5527
984400
897154
843123
65541
66746
77586
59419
62130
869140
870141
923169
952194
62029
974300
837118
861134
63235
76684
74375
61528
66344
935178
948190
944187
60824
5394
941185
71063
878142
58916
847125
72969
937182
72468
877142
59920
58816
57414
64238
74476
69356
71163
71764
60021
62232
79298
5312
78694
881143
73973
5384
66445
866136
5322
920168
5261
68953
864136
65441
60723
888145
74979
68752
78191
951192
74677
70861
907161
69958
800103
850 group 126
972 group 300
737 group 73
913 group 164
857 group 131
635 group 36
869 group 140
690 group 53
626 group 33
776 group 86
599 group 20
689 group 53
798 group 101
912 group 164
613 group 27
969 group 300
831 group 115
592 group 18
845 group 124
630 group 34
938 group 183
907 group 161
813 group 110
976 group 300
940 group 184
960 group 205
536 group 3
823 group 112
799 group 102
672 group 47
931 group 175
568 group 12
644 group 38
715 group 64
560 group 9
698 group 58
902 group 156
836 group 118
580 group 14
557 group 7
868 group 138
980 group 400
843 group 123
547 group 5
622 group 32
903 group 156
871 group 141
835 group 116
561 group 9
910 group 164
687 group 52
743 group 75
674 group 49
738 group 73
671 group 47
936 group 178
915 group 165
538 group 4
727 group 68
584 group 16
567 group 11
640 group 38
808 group 108
593 group 18
582 group 15
532 group 2
586 group 16
761 group 81
670 group 47
767 group 84
758 group 81
816 group 110
596 group 19
623 group 32
819 group 110
693 group 56
565 group 11
979 group 300
930 group 175
928 group 174
752 group 80
734 group 72
706 group 60
660 group 43
957 group 202
539 group 4
888 group 145
773 group 85
916 group 166
685 group 52
646 group 39
894 group 152
638 group 37
881 group 143
764 group 82
861 group 134
739 group 73
797 group 101
804 group 106
563 group 10
603 group 22
833 group 116
692 group 55
722 group 67
652 group 40
834 group 116
905 group 160
851 group 127
946 group 189
890 group 146
750 group 79
569 group 12
807 group 107
611 group 25
772 group 85
809 group 109
595 group 19
624 group 32
879 group 143
791 group 97
663 group 44
970 group 300
796 group 99
661 group 43
837 group 118
759 group 81
545 group 5
724 group 68
597 group 19
581 group 15
954 group 195
605 group 22
688 group 52
832 group 115
645 group 39
866 group 136
933 group 177
956 group 200
923 group 169
794 group 98
886 group 145
744 group 76
795 group 99
550 group 6
859 group 133
840 group 121
822 group 111
658 group 43
852 group 127
768 group 84
849 group 126
618 group 29
566 group 11
585 group 16
844 group 124
812 group 110
856 group 130
607 group 23
576 group 14
962 group 210
978 group 300
653 group 41
682 group 51
842 group 122
632 group 35
782 group 91
716 group 64
717 group 64
610 group 25
800 group 103
731 group 70
885 group 145
935 group 178
643 group 38
616 group 28
533 group 2
939 group 184
615 group 28
721 group 66
708 group 61
778 group 87
862 group 135
848 group 125
749 group 79
691 group 54
664 group 45
552 group 7
906 group 160
529 group 1
757 group 81
893 group 148
746 group 77
900 group 154
728 group 69
927 group 172
555 group 7
760 group 81
651 group 40
766 group 84
598 group 19
735 group 72
754 group 81
951 group 192
702 group 59
657 group 42
650 group 40
756 group 81
988 group 400
829 group 113
718 group 65
985 group 400
631 group 35
919 group 168
918 group 167
527 group 1
882 group 143
965 group 300
911 group 164
880 group 143
633 group 35
815 group 110
747 group 78
817 group 110
668 group 46
704 group 60
780 group 89
779 group 87
785 group 93
801 group 103
771 group 85
730 group 70
875 group 142
720 group 66
914 group 165
729 group 69
805 group 106
587 group 16
649 group 40
620 group 29
792 group 98
589 group 16
959 group 204
908 group 161
981 group 400
777 group 86
681 group 51
535 group 3
713 group 64
874 group 142
984 group 400
878 group 142
926 group 172
695 group 57
774 group 85
641 group 38
901 group 155
787 group 95
824 group 112
942 group 185
680 group 50
700 group 58
838 group 119
665 group 45
733 group 72
696 group 58
855 group 129
821 group 111
963 group 300
578 group 14
669 group 46
765 group 83
655 group 41
877 group 142
968 group 300
810 group 109
762 group 82
675 group 49
683 group 51
949 group 190
811 group 109
639 group 37
883 group 144
619 group 29
818 group 110
891 group 146
925 group 171
793 group 98
701 group 58
601 group 22
531 group 2
725 group 68
846 group 125
575 group 14
710 group 63
629 group 34
806 group 107
634 group 36
628 group 34
973 group 300
955 group 199
558 group 7
573 group 14
937 group 182
884 group 144
562 group 10
803 group 104
755 group 81
899 group 154
588 group 16
714 group 64
932 group 176
775 group 86
827 group 113
